REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,NE_DEMAGFGSL,NE_GSL002,1,2048,1.0
RE1,NE_DEMAGFGSL,NE_GSL002,1,2049,1.0
RE1,NE_DEMAGFGSL,NE_GSL002,1,2050,1.0
RE1,NE_DEMAGFGSL,NE_GSL002,1,2051,1.0
RE1,NE_DEMAGFGSL,NE_GSL002,1,2052,1.0
RE1,NE_DEMAGFGSL,NE_GSL002,1,2053,1.0
RE1,NE_DEMAGFGSL,NE_GSL002,1,2054,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2022,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2023,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2024,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2025,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2026,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2027,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2028,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2029,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2030,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2031,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2032,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2033,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2034,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2035,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2036,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2037,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2038,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2039,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2040,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2041,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2042,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2043,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2044,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2045,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2046,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2047,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2048,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2049,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2050,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2051,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2052,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2053,1.0
RE1,NE_DEMAGFNGS,NE_NGS002,1,2054,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2022,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2023,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2024,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2025,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2026,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2027,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2028,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2029,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2030,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2031,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2032,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2033,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2034,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2035,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2036,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2037,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2038,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2039,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2040,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2041,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2042,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2043,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2044,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2045,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2046,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2047,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2048,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2049,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2050,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2051,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2052,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2053,1.0
RE1,NE_DEMAGFWOO,NE_WOO,1,2054,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2022,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2023,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2024,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2025,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2026,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2027,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2028,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2029,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2030,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2031,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2032,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2033,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2034,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2035,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2036,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2037,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2038,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2039,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2040,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2041,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2042,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2043,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2044,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2045,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2046,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2047,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2048,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2049,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2050,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2051,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2052,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2053,1.0
RE1,NE_DEMCONSDSL,NE_DSL002,1,2054,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2022,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2023,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2024,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2025,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2026,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2027,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2028,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2029,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2030,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2031,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2032,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2033,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2034,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2035,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2036,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2037,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2038,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2039,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2040,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2041,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2042,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2043,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2044,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2045,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2046,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2047,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2048,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2049,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2050,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2051,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2052,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2053,1.0
RE1,NE_DEMCONSELC,NE_ELC003,1,2054,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2022,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2023,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2024,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2025,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2026,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2027,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2028,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2029,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2030,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2031,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2032,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2033,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2034,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2035,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2036,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2037,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2038,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2039,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2040,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2041,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2042,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2043,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2044,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2045,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2046,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2047,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2048,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2049,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2050,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2051,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2052,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2053,1.0
RE1,NE_DEMCONSGSL,NE_GSL002,1,2054,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2022,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2023,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2024,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2025,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2026,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2027,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2028,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2029,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2030,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2031,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2032,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2033,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2034,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2035,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2036,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2037,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2038,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2039,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2040,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2041,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2042,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2043,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2044,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2045,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2046,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2047,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2048,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2049,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2050,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2051,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2052,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2053,1.0
RE1,NE_DEMCONSNGS,NE_NGS002,1,2054,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2022,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2023,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2024,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2025,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2026,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2027,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2028,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2029,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2030,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2031,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2032,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2033,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2034,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2035,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2036,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2037,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2038,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2039,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2040,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2041,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2042,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2043,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2044,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2045,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2046,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2047,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2048,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2049,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2050,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2051,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2052,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2053,1.0
RE1,NE_DEMCOQDSL,NE_DSL002,1,2054,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2022,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2023,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2024,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2025,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2026,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2027,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2028,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2029,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2030,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2031,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2032,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2033,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2034,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2035,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2036,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2037,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2038,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2039,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2040,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2041,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2042,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2043,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2044,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2045,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2046,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2047,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2048,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2049,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2050,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2051,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2052,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2053,1.0
RE1,NE_DEMCOQELC,NE_ELC003,1,2054,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2022,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2023,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2024,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2025,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2026,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2027,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2028,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2029,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2030,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2031,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2032,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2033,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2034,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2035,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2036,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2037,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2038,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2039,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2040,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2041,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2042,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2043,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2044,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2045,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2046,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2047,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2048,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2049,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2050,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2051,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2052,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2053,1.0
RE1,NE_DEMCOQGSL,NE_GSL002,1,2054,1.0
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2022,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2023,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2024,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2025,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2026,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2027,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2028,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2029,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2030,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2031,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2032,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2033,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2034,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2035,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2036,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2037,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2038,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2039,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2040,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2041,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2042,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2043,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2044,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2045,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2046,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2047,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2048,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2049,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2050,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2051,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2052,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2053,1.111
RE1,NE_DEMINDBGSBOI_HIG,NE_BGS,1,2054,1.111
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2022,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2023,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2024,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2025,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2026,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2027,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2028,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2029,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2030,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2031,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2032,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2033,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2034,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2035,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2036,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2037,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2038,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2039,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2040,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2041,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2042,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2043,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2044,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2045,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2046,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2047,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2048,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2049,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2050,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2051,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2052,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2053,1.538
RE1,NE_DEMINDBGSBOI_LOW,NE_BGS,1,2054,1.538
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2022,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2023,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2024,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2025,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2026,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2027,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2028,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2029,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2030,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2031,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2032,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2033,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2034,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2035,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2036,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2037,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2038,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2039,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2040,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2041,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2042,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2043,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2044,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2045,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2046,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2047,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2048,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2049,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2050,1.533
RE1,NE_DEMINDBGSBOI_MID,NE_BGS,1,2051,1.533
