REGION,FUEL,YEAR,VALUE
RE1,AN_RESDHT_URB,2037,9.038738788165324
RE1,AN_RESDHT_URB,2038,9.283818689721668
RE1,AN_RESDHT_URB,2039,9.529302754656909
RE1,AN_RESDHT_URB,2040,9.77519443879859
RE1,AN_RESDHT_URB,2041,10.02307406825953
RE1,AN_RESDHT_URB,2042,10.2710788611427
RE1,AN_RESDHT_URB,2043,10.5191656579522
RE1,AN_RESDHT_URB,2044,10.76726728612286
RE1,AN_RESDHT_URB,2045,11.01535147919519
RE1,AN_RESDHT_URB,2046,11.2647204871293
RE1,AN_RESDHT_URB,2047,11.51474847983059
RE1,AN_RESDHT_URB,2048,11.7654486564271
RE1,AN_RESDHT_URB,2049,12.01536925032918
RE1,AN_RESDHT_URB,2050,12.24593198436115
RE1,AN_RESDHT_URB,2051,12.40154475864177
RE1,AN_RESDHT_URB,2052,12.55425947038789
RE1,AN_RESDHT_URB,2053,12.69700497528148
RE1,AN_RESDHT_URB,2054,12.83638580888325
RE1,AN_RESILU_RUR,2022,0.04071285936091353
RE1,AN_RESILU_RUR,2023,0.04777735122272297
RE1,AN_RESILU_RUR,2024,0.04708876191309586
RE1,AN_RESILU_RUR,2025,0.04922299533274565
RE1,AN_RESILU_RUR,2026,0.05047618200966567
RE1,AN_RESILU_RUR,2027,0.05180832384001342
RE1,AN_RESILU_RUR,2028,0.05322342145498343
RE1,AN_RESILU_RUR,2029,0.05470964469447508
RE1,AN_RESILU_RUR,2030,0.05628191737957802
RE1,AN_RESILU_RUR,2031,0.057909010048422
RE1,AN_RESILU_RUR,2032,0.05955416897890793
RE1,AN_RESILU_RUR,2033,0.06121262460692719
RE1,AN_RESILU_RUR,2034,0.06289651249386763
RE1,AN_RESILU_RUR,2035,0.06459221056983193
RE1,AN_RESILU_RUR,2036,0.06631816815481911
RE1,AN_RESILU_RUR,2037,0.0680552032569847
RE1,AN_RESILU_RUR,2038,0.06981569672341055
RE1,AN_RESILU_RUR,2039,0.07159794716293207
RE1,AN_RESILU_RUR,2040,0.0734050095838792
RE1,AN_RESILU_RUR,2041,0.07523069601394737
RE1,AN_RESILU_RUR,2042,0.0770731315069998
RE1,AN_RESILU_RUR,2043,0.07893464084163068
RE1,AN_RESILU_RUR,2044,0.08080921842306717
RE1,AN_RESILU_RUR,2045,0.08269737100084516
RE1,AN_RESILU_RUR,2046,0.08460403858315615
RE1,AN_RESILU_RUR,2047,0.08651007829462345
RE1,AN_RESILU_RUR,2048,0.08842167058920132
RE1,AN_RESILU_RUR,2049,0.09031377362506439
RE1,AN_RESILU_RUR,2050,0.09220042127304844
RE1,AN_RESILU_RUR,2051,0.09410424833273158
RE1,AN_RESILU_RUR,2052,0.09599742430029427
RE1,AN_RESILU_RUR,2053,0.09766551256401576
RE1,AN_RESILU_RUR,2054,0.09931343288328706
RE1,AN_RESILU_URB,2022,0.1483189164155245
RE1,AN_RESILU_URB,2023,0.1671445156747621
RE1,AN_RESILU_URB,2024,0.1807131185547234
RE1,AN_RESILU_URB,2025,0.1831475440812412
RE1,AN_RESILU_URB,2026,0.1893725495934546
RE1,AN_RESILU_URB,2027,0.1954736794840242
RE1,AN_RESILU_URB,2028,0.2014116965596158
RE1,AN_RESILU_URB,2029,0.2071413345676381
RE1,AN_RESILU_URB,2030,0.2126234034071859
RE1,AN_RESILU_URB,2031,0.2178005046000362
RE1,AN_RESILU_URB,2032,0.2228833583775785
RE1,AN_RESILU_URB,2033,0.2278761786626461
RE1,AN_RESILU_URB,2034,0.2327783434180388
RE1,AN_RESILU_URB,2035,0.2375953241568298
RE1,AN_RESILU_URB,2036,0.2423277362523799
RE1,AN_RESILU_URB,2037,0.2469916478254197
RE1,AN_RESILU_URB,2038,0.2515896022333113
RE1,AN_RESILU_URB,2039,0.2561255454706596
RE1,AN_RESILU_URB,2040,0.2606015416319668
RE1,AN_RESILU_URB,2041,0.2650178446693429
RE1,AN_RESILU_URB,2042,0.2693686208454832
RE1,AN_RESILU_URB,2043,0.2736553463436122
RE1,AN_RESILU_URB,2044,0.2778778970643686
RE1,AN_RESILU_URB,2045,0.2820375299084422
RE1,AN_RESILU_URB,2046,0.2861456647803971
RE1,AN_RESILU_URB,2047,0.2902103257887324
RE1,AN_RESILU_URB,2048,0.2942337934807426
RE1,AN_RESILU_URB,2049,0.2981806294751179
RE1,AN_RESILU_URB,2050,0.3049141197586901
RE1,AN_RESILU_URB,2051,0.3086293210035991
RE1,AN_RESILU_URB,2052,0.3122681000536031
RE1,AN_RESILU_URB,2053,0.3158265545256099
RE1,AN_RESILU_URB,2054,0.3193009684073346
RE1,AN_RESOTH_RUR,2022,0.169149823432702
RE1,AN_RESOTH_RUR,2023,0.1970195220258397
RE1,AN_RESOTH_RUR,2024,0.1936560120887341
RE1,AN_RESOTH_RUR,2025,0.2024229593738764
RE1,AN_RESOTH_RUR,2026,0.2073875968212406
