REGION,FUEL,YEAR,VALUE
RE1,RESREF_RUR,2050,0.5272972632505264
RE1,RESREF_RUR,2051,0.5355454660767055
RE1,RESREF_RUR,2052,0.5437130367736857
RE1,RESREF_RUR,2053,0.551792303408589
RE1,RESREF_RUR,2054,0.5597755776847742
RE1,RESREF_URB,2022,6.533117223052414
RE1,RESREF_URB,2023,6.813117632333879
RE1,RESREF_URB,2024,7.092309189608534
RE1,RESREF_URB,2025,7.377691199104577
RE1,RESREF_URB,2026,7.667442588593548
RE1,RESREF_URB,2027,7.960554677131241
RE1,RESREF_URB,2028,8.25581050760911
RE1,RESREF_URB,2029,8.551626397240872
RE1,RESREF_URB,2030,8.846600687750396
RE1,RESREF_URB,2031,9.054956005231638
RE1,RESREF_URB,2032,9.25993943826714
RE1,RESREF_URB,2033,9.461566066642492
RE1,RESREF_URB,2034,9.659939413913389
RE1,RESREF_URB,2035,9.855358858529538
RE1,RESREF_URB,2036,10.04785427052983
RE1,RESREF_URB,2037,10.23801032251576
RE1,RESREF_URB,2038,10.42601512726438
RE1,RESREF_URB,2039,10.61181599289886
RE1,RESREF_URB,2040,10.79585168134535
RE1,RESREF_URB,2041,10.97796653453003
RE1,RESREF_URB,2042,11.15806659542981
RE1,RESREF_URB,2043,11.33622947937766
RE1,RESREF_URB,2044,11.51222235010762
RE1,RESREF_URB,2045,11.68633069894942
RE1,RESREF_URB,2046,11.85877186399101
RE1,RESREF_URB,2047,12.02980645966574
RE1,RESREF_URB,2048,12.1994504577337
RE1,RESREF_URB,2049,12.36572402777643
RE1,RESREF_URB,2050,12.52800177903233
RE1,RESREF_URB,2051,12.67118773419484
RE1,RESREF_URB,2052,12.81094116504555
RE1,RESREF_URB,2053,12.94710474244654
RE1,RESREF_URB,2054,13.07952942096299
RE1,RESTV_RUR,2022,0.344987358284593
RE1,RESTV_RUR,2023,0.3737140495075195
RE1,RESTV_RUR,2024,0.3867833596962157
RE1,RESTV_RUR,2025,0.4003645282115661
RE1,RESTV_RUR,2026,0.411354349739352
RE1,RESTV_RUR,2027,0.4227540262386825
RE1,RESTV_RUR,2028,0.4345686797664197
RE1,RESTV_RUR,2029,0.4467525486019577
RE1,RESTV_RUR,2030,0.4593222556116158
RE1,RESTV_RUR,2031,0.4708361223112336
RE1,RESTV_RUR,2032,0.4824078423643317
RE1,RESTV_RUR,2033,0.4940301238335444
RE1,RESTV_RUR,2034,0.5057036566565671
RE1,RESTV_RUR,2035,0.5174406239494628
RE1,RESTV_RUR,2036,0.5292843057081706
RE1,RESTV_RUR,2037,0.5411625289635249
RE1,RESTV_RUR,2038,0.5531201074242281
RE1,RESTV_RUR,2039,0.5651591389844739
RE1,RESTV_RUR,2040,0.5772755339113439
RE1,RESTV_RUR,2041,0.5894913731928031
RE1,RESTV_RUR,2042,0.6017854444748392
RE1,RESTV_RUR,2043,0.6141572678142168
RE1,RESTV_RUR,2044,0.6265877370783324
RE1,RESTV_RUR,2045,0.6390921844949391
RE1,RESTV_RUR,2046,0.6516489444250039
RE1,RESTV_RUR,2047,0.6642394439461088
RE1,RESTV_RUR,2048,0.6768244512378782
RE1,RESTV_RUR,2049,0.6893044974923346
RE1,RESTV_RUR,2050,0.7017075736722543
RE1,RESTV_RUR,2051,0.7142643949019418
RE1,RESTV_RUR,2052,0.7267503671762927
RE1,RESTV_RUR,2053,0.7375494644873898
RE1,RESTV_RUR,2054,0.7482202542589832
RE1,RESTV_URB,2022,1.862889906188798
RE1,RESTV_URB,2023,1.921837713924566
RE1,RESTV_URB,2024,1.979331292176404
RE1,RESTV_URB,2025,2.03735156303977
RE1,RESTV_URB,2026,2.095386613166574
RE1,RESTV_URB,2027,2.153165311115349
RE1,RESTV_URB,2028,2.210371761004771
RE1,RESTV_URB,2029,2.26660551727808
RE1,RESTV_URB,2030,2.321529742984929
RE1,RESTV_URB,2031,2.373915072835829
RE1,RESTV_URB,2032,2.425319183991629
RE1,RESTV_URB,2033,2.475749028361591
RE1,RESTV_URB,2034,2.525234644227442
RE1,RESTV_URB,2035,2.573857097837165
RE1,RESTV_URB,2036,2.62162682056917
RE1,RESTV_URB,2037,2.668698815689005
RE1,RESTV_URB,2038,2.715124219896322
RE1,RESTV_URB,2039,2.760891320326408
RE1,RESTV_URB,2040,2.806116184887942
RE1,RESTV_URB,2041,2.850760079423121
RE1,RESTV_URB,2042,2.894800418999076
RE1,RESTV_URB,2043,2.938259169372474
RE1,RESTV_URB,2044,2.981077818327118
RE1,RESTV_URB,2045,3.023332163092169
RE1,RESTV_URB,2046,3.065080097940321
RE1,RESTV_URB,2047,3.106390472284543
RE1,RESTV_URB,2048,3.147268761797523
RE1,RESTV_URB,2049,3.187206010124519
RE1,RESTV_URB,2050,3.256656490033743
RE1,RESTV_URB,2051,3.293877706823646
RE1,RESTV_URB,2052,3.33020663825357
RE1,RESTV_URB,2053,3.36560238658363
RE1,RESTV_URB,2054,3.400026207424158
RE1,RESWHT_RUR,2022,0.295565381661684
RE1,RESWHT_RUR,2023,0.3116784817186812
RE1,RESWHT_RUR,2024,0.3178262928268677
RE1,RESWHT_RUR,2025,0.324256280052876
RE1,RESWHT_RUR,2026,0.3309643904712128
RE1,RESWHT_RUR,2027,0.3379590285114201
RE1,RESWHT_RUR,2028,0.34523412389707
RE1,RESWHT_RUR,2029,0.3527447393178129
RE1,RESWHT_RUR,2030,0.3604968262190567
RE1,RESWHT_RUR,2031,0.3683908903182601
RE1,RESWHT_RUR,2032,0.3763110502962786
RE1,RESWHT_RUR,2033,0.384250047795495
RE1,RESWHT_RUR,2034,0.392207143482067
RE1,RESWHT_RUR,2035,0.4001906876609589
RE1,RESWHT_RUR,2036,0.4082330784073645
RE1,RESWHT_RUR,2037,0.4162776844796185
RE1,RESWHT_RUR,2038,0.4243583350741247
RE1,RESWHT_RUR,2039,0.4324759025331867
RE1,RESWHT_RUR,2040,0.4406266007157566
RE1,RESWHT_RUR,2041,0.4488266687528211
RE1,RESWHT_RUR,2042,0.4570593555912969
RE1,RESWHT_RUR,2043,0.4653238271645794
RE1,RESWHT_RUR,2044,0.4736052156318613
RE1,RESWHT_RUR,2045,0.4819147937786754
RE1,RESWHT_RUR,2046,0.4902359205241431
RE1,RESWHT_RUR,2047,0.498554452660195
RE1,RESWHT_RUR,2048,0.5068409235167977
RE1,RESWHT_RUR,2049,0.5150211397042792
RE1,RESWHT_RUR,2050,0.5231165999165316
RE1,RESWHT_RUR,2051,0.531299407070231
RE1,RESWHT_RUR,2052,0.5394022213845779
RE1,RESWHT_RUR,2053,0.5474174317534237
RE1,RESWHT_RUR,2054,0.5553374108365978
RE1,RESWHT_URB,2022,8.473310440031959
RE1,RESWHT_URB,2023,8.63669249090447
RE1,RESWHT_URB,2024,8.889593362049123
RE1,RESWHT_URB,2025,9.144547194577422
RE1,RESWHT_URB,2026,9.399253918689055
RE1,RESWHT_URB,2027,9.652498525317522
RE1,RESWHT_URB,2028,9.90286843599297
RE1,RESWHT_URB,2029,10.14857597312796
RE1,RESWHT_URB,2030,10.3881224720846
RE1,RESWHT_URB,2031,10.61602160228951
RE1,RESWHT_URB,2032,10.83925634475033
RE1,RESWHT_URB,2033,11.05786631372982
RE1,RESWHT_URB,2034,11.27199407816848
RE1,RESWHT_URB,2035,11.48200949483883
RE1,RESWHT_URB,2036,11.68796660620033
RE1,RESWHT_URB,2037,11.89056347231281
RE1,RESWHT_URB,2038,12.09003394763912
RE1,RESWHT_URB,2039,12.28633162738927
RE1,RESWHT_URB,2040,12.47997851471182
RE1,RESWHT_URB,2041,12.6708072905384
RE1,RESWHT_URB,2042,12.85872277811569
RE1,RESWHT_URB,2043,13.04382780635043
RE1,RESWHT_URB,2044,13.2258679050476
RE1,RESWHT_URB,2045,13.40518473849168
RE1,RESWHT_URB,2046,13.58203980926851
RE1,RESWHT_URB,2047,13.75674250041307
RE1,RESWHT_URB,2048,13.92932096218989
RE1,RESWHT_URB,2049,14.09752786052995
RE1,RESWHT_URB,2050,14.26067138429072
RE1,RESWHT_URB,2051,14.42366047039002
RE1,RESWHT_URB,2052,14.58274232431307
RE1,RESWHT_URB,2053,14.73773783460494
RE1,RESWHT_URB,2054,14.88847734228876
RE1,RESWSH_RUR,2022,0.1555084078315393
RE1,RESWSH_RUR,2023,0.1683824791473926
RE1,RESWSH_RUR,2024,0.174228854043206
RE1,RESWSH_RUR,2025,0.1803298424395648
RE1,RESWSH_RUR,2026,0.1866898836390599
RE1,RESWSH_RUR,2027,0.1933204140425124
RE1,RESWSH_RUR,2028,0.2002247422694988
RE1,RESWSH_RUR,2029,0.207383133606644
RE1,RESWSH_RUR,2030,0.2148047477229327
RE1,RESWSH_RUR,2031,0.2217035700953916
RE1,RESWSH_RUR,2032,0.2287123276326097
RE1,RESWSH_RUR,2033,0.2358270321219243
RE1,RESWSH_RUR,2034,0.2430475621385587
RE1,RESWSH_RUR,2035,0.2503794655724261
RE1,RESWSH_RUR,2036,0.257843678124741
RE1,RESWSH_RUR,2037,0.2654051454783278
RE1,RESWSH_RUR,2038,0.273085677205595
RE1,RESWSH_RUR,2039,0.2808864842015245
RE1,RESWSH_RUR,2040,0.2888057447811561
RE1,RESWSH_RUR,2041,0.2968547917715955
RE1,RESWSH_RUR,2042,0.3050233287048154
RE1,RESWSH_RUR,2043,0.3133113770726692
RE1,RESWSH_RUR,2044,0.3217094056594104
RE1,RESWSH_RUR,2045,0.3302254413870374
RE1,RESWSH_RUR,2046,0.338848485939087
RE1,RESWSH_RUR,2047,0.3475688857708547
RE1,RESWSH_RUR,2048,0.3563658761359599
RE1,RESWSH_RUR,2049,0.3651862755749418
RE1,RESWSH_RUR,2050,0.3740435568987833
RE1,RESWSH_RUR,2051,0.3798945015900338
RE1,RESWSH_RUR,2052,0.3856882490786668
RE1,RESWSH_RUR,2053,0.3914193572028086
RE1,RESWSH_RUR,2054,0.3970823721927881
RE1,RESWSH_URB,2022,1.549846164411046
RE1,RESWSH_URB,2023,1.621753037019823
RE1,RESWSH_URB,2024,1.693789110869353
RE1,RESWSH_URB,2025,1.767618734973006
RE1,RESWSH_URB,2026,1.84280796713784
RE1,RESWSH_URB,2027,1.919113191737911
RE1,RESWSH_URB,2028,1.996237546287092
RE1,RESWSH_URB,2029,2.073791916624547
RE1,RESWSH_URB,2030,2.151427298555194
RE1,RESWSH_URB,2031,2.2206125049044
RE1,RESWSH_URB,2032,2.289756353949001
RE1,RESWSH_URB,2033,2.358838315635392
RE1,RESWSH_URB,2034,2.427860363357847
RE1,RESWSH_URB,2035,2.49687507753598
RE1,RESWSH_URB,2036,2.565868771578213
RE1,RESWSH_URB,2037,2.63497092208538
RE1,RESWSH_URB,2038,2.70421295830231
RE1,RESWSH_URB,2039,2.773564979937094
RE1,RESWSH_URB,2040,2.84312619412157
RE1,RESWSH_URB,2041,2.912841666804106
RE1,RESWSH_URB,2042,2.982671811752416
RE1,RESWSH_URB,2043,3.052622593166516
RE1,RESWSH_URB,2044,3.122616469077459
RE1,RESWSH_URB,2045,3.19271577091793
RE1,RESWSH_URB,2046,3.262966402381803
RE1,RESWSH_URB,2047,3.333428035520011
RE1,RESWSH_URB,2048,3.404094176760979
RE1,RESWSH_URB,2049,3.474397762610151
RE1,RESWSH_URB,2050,3.544139699276898
RE1,RESWSH_URB,2051,3.584646640209782
RE1,RESWSH_URB,2052,3.624182528783577
RE1,RESWSH_URB,2053,3.662702856987083
RE1,RESWSH_URB,2054,3.700165460247534
RE1,ROR,2022,0.0
RE1,ROR,2023,0.0
RE1,ROR,2024,0.0
RE1,ROR,2025,0.0
RE1,ROR,2026,0.0
RE1,ROR,2027,0.0
RE1,ROR,2028,0.0
RE1,ROR,2029,0.0
RE1,ROR,2030,0.0
RE1,ROR,2031,0.0
RE1,ROR,2032,0.0
RE1,ROR,2033,0.0
RE1,ROR,2034,0.0
RE1,ROR,2035,0.0
RE1,ROR,2036,0.0
RE1,ROR,2037,0.0
RE1,ROR,2038,0.0
RE1,ROR,2039,0.0
RE1,ROR,2040,0.0
RE1,ROR,2041,0.0
RE1,ROR,2042,0.0
RE1,ROR,2043,0.0
RE1,ROR,2044,0.0
RE1,ROR,2045,0.0
RE1,ROR,2046,0.0
RE1,ROR,2047,0.0
RE1,ROR,2048,0.0
RE1,ROR,2049,0.0
RE1,ROR,2050,0.0
RE1,ROR,2051,0.0
RE1,ROR,2052,0.0
RE1,ROR,2053,0.0
RE1,ROR,2054,0.0
RE1,SGC,2022,0.0
RE1,SGC,2023,0.0
RE1,SGC,2024,0.0
RE1,SGC,2025,0.0
RE1,SGC,2026,0.0
RE1,SGC,2027,0.0
RE1,SGC,2028,0.0
RE1,SGC,2029,0.0
RE1,SGC,2030,0.0
RE1,SGC,2031,0.0
RE1,SGC,2032,0.0
RE1,SGC,2033,0.0
RE1,SGC,2034,0.0
RE1,SGC,2035,0.0
RE1,SGC,2036,0.0
RE1,SGC,2037,0.0
RE1,SGC,2038,0.0
RE1,SGC,2039,0.0
RE1,SGC,2040,0.0
RE1,SGC,2041,0.0
RE1,SGC,2042,0.0
RE1,SGC,2043,0.0
RE1,SGC,2044,0.0
RE1,SGC,2045,0.0
RE1,SGC,2046,0.0
RE1,SGC,2047,0.0
RE1,SGC,2048,0.0
RE1,SGC,2049,0.0
RE1,SGC,2050,0.0
RE1,SGC,2051,0.0
RE1,SGC,2052,0.0
RE1,SGC,2053,0.0
RE1,SGC,2054,0.0
RE1,SOL,2022,0.0
RE1,SOL,2023,0.0
RE1,SOL,2024,0.0
RE1,SOL,2025,0.0
RE1,SOL,2026,0.0
RE1,SOL,2027,0.0
RE1,SOL,2028,0.0
RE1,SOL,2029,0.0
RE1,SOL,2030,0.0
RE1,SOL,2031,0.0
RE1,SOL,2032,0.0
RE1,SOL,2033,0.0
RE1,SOL,2034,0.0
RE1,SOL,2035,0.0
RE1,SOL,2036,0.0
RE1,SOL,2037,0.0
RE1,SOL,2038,0.0
RE1,SOL,2039,0.0
RE1,SOL,2040,0.0
RE1,SOL,2041,0.0
RE1,SOL,2042,0.0
RE1,SOL,2043,0.0
RE1,SOL,2044,0.0
RE1,SOL,2045,0.0
RE1,SOL,2046,0.0
RE1,SOL,2047,0.0
RE1,SOL,2048,0.0
RE1,SOL,2049,0.0
RE1,SOL,2050,0.0
RE1,SOL,2051,0.0
RE1,SOL,2052,0.0
RE1,SOL,2053,0.0
RE1,SOL,2054,0.0
RE1,TERCLIM_CEN,2022,18.18779387440904
RE1,TERCLIM_CEN,2023,18.80749656329598
RE1,TERCLIM_CEN,2024,19.4508691985273
RE1,TERCLIM_CEN,2025,20.14000490135362
RE1,TERCLIM_CEN,2026,20.94129613969867
RE1,TERCLIM_CEN,2027,21.6946167577276
RE1,TERCLIM_CEN,2028,22.42235574108979
RE1,TERCLIM_CEN,2029,23.18719388524021
RE1,TERCLIM_CEN,2030,23.96407438286045
RE1,TERCLIM_CEN,2031,24.50363084631353
RE1,TERCLIM_CEN,2032,24.99681784775019
RE1,TERCLIM_CEN,2033,25.45989941331093
RE1,TERCLIM_CEN,2034,25.86611051899154
RE1,TERCLIM_CEN,2035,26.21987144718465
RE1,TERCLIM_CEN,2036,26.5330382872951
RE1,TERCLIM_CEN,2037,26.82623879082767
RE1,TERCLIM_CEN,2038,27.12359088383968
RE1,TERCLIM_CEN,2039,27.4493795443262
RE1,TERCLIM_CEN,2040,27.82450649268665
RE1,TERCLIM_CEN,2041,28.26435098713291
RE1,TERCLIM_CEN,2042,28.7784156845787
RE1,TERCLIM_CEN,2043,29.37078951025775
RE1,TERCLIM_CEN,2044,30.04157391515716
RE1,TERCLIM_CEN,2045,30.78826237719734
RE1,TERCLIM_CEN,2046,31.60692844363392
RE1,TERCLIM_CEN,2047,32.49311864526349
RE1,TERCLIM_CEN,2048,33.44245422447719
RE1,TERCLIM_CEN,2049,34.45099345945657
RE1,TERCLIM_CEN,2050,35.51541758454367
RE1,TERCLIM_CEN,2051,36.6633892701019
RE1,TERCLIM_CEN,2052,37.85692056806644
RE1,TERCLIM_CEN,2053,39.05158395932345
RE1,TERCLIM_CEN,2054,40.28869089125049
RE1,TERCLIM_FAN,2022,0.5112983721956187
RE1,TERCLIM_FAN,2023,0.5287515385151611
RE1,TERCLIM_FAN,2024,0.5470005865939263
RE1,TERCLIM_FAN,2025,0.5664873952579932
RE1,TERCLIM_FAN,2026,0.5891393695531026
RE1,TERCLIM_FAN,2027,0.610505581815725
RE1,TERCLIM_FAN,2028,0.6312117279866993
RE1,TERCLIM_FAN,2029,0.653051206926426
RE1,TERCLIM_FAN,2030,0.6753323568597462
RE1,TERCLIM_FAN,2031,0.6938299150399865
RE1,TERCLIM_FAN,2032,0.7120312605465919
RE1,TERCLIM_FAN,2033,0.7305352377802319
RE1,TERCLIM_FAN,2034,0.7486428451299116
RE1,TERCLIM_FAN,2035,0.7664320310557852
RE1,TERCLIM_FAN,2036,0.7840729615502957
RE1,TERCLIM_FAN,2037,0.8018756018856467
RE1,TERCLIM_FAN,2038,0.8201909411334373
RE1,TERCLIM_FAN,2039,0.8393731702653193
RE1,TERCLIM_FAN,2040,0.8597302674410252
RE1,TERCLIM_FAN,2041,0.8814935917079071
RE1,TERCLIM_FAN,2042,0.9048153603336537
RE1,TERCLIM_FAN,2043,0.9297703265375284
RE1,TERCLIM_FAN,2044,0.9563781754285561
RE1,TERCLIM_FAN,2045,0.9846227905350954
RE1,TERCLIM_FAN,2046,1.014468854024987
RE1,TERCLIM_FAN,2047,1.045874331828643
RE1,TERCLIM_FAN,2048,1.078798896821844
RE1,TERCLIM_FAN,2049,1.11320901164938
RE1,TERCLIM_FAN,2050,1.149080549970607
RE1,TERCLIM_FAN,2051,1.186817822045415
RE1,TERCLIM_FAN,2052,1.225913594805194
RE1,TERCLIM_FAN,2053,1.264908784288243
RE1,TERCLIM_FAN,2054,1.305210677518792
RE1,TERCLIM_SPL,2022,2.000622355117684
RE1,TERCLIM_SPL,2023,2.068788459345322
RE1,TERCLIM_SPL,2024,2.139558212158818
RE1,TERCLIM_SPL,2025,2.215361814415602
RE1,TERCLIM_SPL,2026,2.303502309929389
RE1,TERCLIM_SPL,2027,2.386366129445197
RE1,TERCLIM_SPL,2028,2.466416018335436
RE1,TERCLIM_SPL,2029,2.550546743578976
RE1,TERCLIM_SPL,2030,2.63600210454944
RE1,TERCLIM_SPL,2031,2.695352278082652
RE1,TERCLIM_SPL,2032,2.749601899952181
RE1,TERCLIM_SPL,2033,2.800539981761392
RE1,TERCLIM_SPL,2034,2.845222422332987
RE1,TERCLIM_SPL,2035,2.884135444230939
RE1,TERCLIM_SPL,2036,2.918583194493167
RE1,TERCLIM_SPL,2037,2.950834686122638
RE1,TERCLIM_SPL,2038,2.983542844612266
RE1,TERCLIM_SPL,2039,3.019378970846919
RE1,TERCLIM_SPL,2040,3.060642213881192
RE1,TERCLIM_SPL,2041,3.10902426254751
RE1,TERCLIM_SPL,2042,3.165570390834895
RE1,TERCLIM_SPL,2043,3.230730372656968
RE1,TERCLIM_SPL,2044,3.30451536742724
RE1,TERCLIM_SPL,2045,3.386649662536441
RE1,TERCLIM_SPL,2046,3.476701355732382
RE1,TERCLIM_SPL,2047,3.574180573965712
RE1,TERCLIM_SPL,2048,3.678605662318834
RE1,TERCLIM_SPL,2049,3.789543038970767
RE1,TERCLIM_SPL,2050,3.906627646080381
RE1,TERCLIM_SPL,2051,4.032902324198513
RE1,TERCLIM_SPL,2052,4.164188472080374
RE1,TERCLIM_SPL,2053,4.295599148047645
RE1,TERCLIM_SPL,2054,4.431678531879166
RE1,TERDATA,2022,0.0
RE1,TERDATA,2023,0.0
RE1,TERDATA,2024,0.0
RE1,TERDATA,2025,0.0
RE1,TERDATA,2026,0.8605477369545793
RE1,TERDATA,2027,1.012827303587127
RE1,TERDATA,2028,1.224209395059839
RE1,TERDATA,2029,1.461457212806326
RE1,TERDATA,2030,1.464758136546239
RE1,TERDATA,2031,1.49081680981245
RE1,TERDATA,2032,1.487279487921676
RE1,TERDATA,2033,1.554857124319676
RE1,TERDATA,2034,1.534536657281397
RE1,TERDATA,2035,1.569900699996793
RE1,TERDATA,2036,1.639815574181481
RE1,TERDATA,2037,1.679466507023878
RE1,TERDATA,2038,1.651594038001465
RE1,TERDATA,2039,1.82826768171102
RE1,TERDATA,2040,1.88470079356542
RE1,TERDATA,2041,1.94113390541981
RE1,TERDATA,2042,1.99756701727421
RE1,TERDATA,2043,2.05400012912861
RE1,TERDATA,2044,2.11043324098301
RE1,TERDATA,2045,2.16686635283741
RE1,TERDATA,2046,2.22329946469181
RE1,TERDATA,2047,2.27973257654621
RE1,TERDATA,2048,2.3361656884006
RE1,TERDATA,2049,2.392598800255
RE1,TERDATA,2050,2.4490319121094
RE1,TERDATA,2051,2.5054650239638
RE1,TERDATA,2052,2.5618981358182
RE1,TERDATA,2053,2.6183312476726
RE1,TERDATA,2054,2.674764359527
RE1,TERDHT,2022,19.58083148964066
RE1,TERDHT,2023,21.2804727457977
RE1,TERDHT,2024,21.88441210500962
RE1,TERDHT,2025,22.77341403864635
RE1,TERDHT,2026,23.56836919768868
RE1,TERDHT,2027,24.34878094343508
RE1,TERDHT,2028,25.12258749314964
RE1,TERDHT,2029,25.9142513031431
RE1,TERDHT,2030,26.70172854379881
RE1,TERDHT,2031,27.42002505807072
RE1,TERDHT,2032,28.12257978711467
RE1,TERDHT,2033,28.83251635727854
RE1,TERDHT,2034,29.52198025613271
RE1,TERDHT,2035,30.1942436269702
RE1,TERDHT,2036,30.85671825711888
RE1,TERDHT,2037,31.52273738263682
RE1,TERDHT,2038,32.20749884935037
RE1,TERDHT,2039,32.92632941240907
RE1,TERDHT,2040,33.69252815367374
RE1,TERDHT,2041,34.51604693914392
RE1,TERDHT,2042,35.40336507564972
RE1,TERDHT,2043,36.35759662496597
RE1,TERDHT,2044,37.37944964685293
RE1,TERDHT,2045,38.46806668933601
RE1,TERDHT,2046,39.62174873868851
RE1,TERDHT,2047,40.83849952832842
RE1,TERDHT,2048,42.11639260228053
RE1,TERDHT,2049,43.45379265789644
RE1,TERDHT,2050,44.84946952650697
RE1,TERDHT,2051,46.32089764780856
RE1,TERDHT,2052,47.84578344803898
RE1,TERDHT,2053,49.36664916183907
RE1,TERDHT,2054,50.9387475086948
RE1,TERIHT,2022,1.557864645489343
RE1,TERIHT,2023,1.566151819396334
RE1,TERIHT,2024,1.576533472526786
RE1,TERIHT,2025,1.585841332677413
RE1,TERIHT,2026,1.595691557807235
RE1,TERIHT,2027,1.606251747518477
RE1,TERIHT,2028,1.61773177140603
RE1,TERIHT,2029,1.630385566277923
RE1,TERIHT,2030,1.644504150028189
RE1,TERIHT,2031,1.696714828278731
RE1,TERIHT,2032,1.750434342817605
RE1,TERIHT,2033,1.807430358720032
RE1,TERIHT,2034,1.866125959174373
RE1,TERIHT,2035,1.926610753665355
RE1,TERIHT,2036,1.988924284618767
RE1,TERIHT,2037,2.053230067653065
RE1,TERIHT,2038,2.119653955341033
RE1,TERIHT,2039,2.188326540555546
RE1,TERIHT,2040,2.259375101225363
RE1,TERIHT,2041,2.332915084513455
RE1,TERIHT,2042,2.409059300227797
RE1,TERIHT,2043,2.487899191171455
RE1,TERIHT,2044,2.569519065219717
RE1,TERIHT,2045,2.653999597189051
RE1,TERIHT,2046,2.74142086550146
RE1,TERIHT,2047,2.831864664698978
RE1,TERIHT,2048,2.925416100570934
RE1,TERIHT,2049,3.022164594805775
RE1,TERIHT,2050,3.122204455237926
RE1,TERIHT,2051,3.225687735433965
RE1,TERIHT,2052,3.332627653447299
RE1,TERIHT,2053,3.439230166908753
RE1,TERIHT,2054,3.54925441517276
RE1,TERILU,2022,2.068902740709698
RE1,TERILU,2023,2.138521291139441
RE1,TERILU,2024,2.18546888255212
RE1,TERILU,2025,2.269866631923144
RE1,TERILU,2026,2.359381756266274
RE1,TERILU,2027,2.443146973342935
RE1,TERILU,2028,2.523576063283253
RE1,TERILU,2029,2.607568845731662
RE1,TERILU,2030,2.692114924454879
RE1,TERILU,2031,2.761472364825492
RE1,TERILU,2032,2.831653935684465
RE1,TERILU,2033,2.905424372120998
RE1,TERILU,2034,2.980109632731205
RE1,TERILU,2035,3.055711462961868
RE1,TERILU,2036,3.134957510328516
RE1,TERILU,2037,3.215441426555361
RE1,TERILU,2038,3.297149068029359
RE1,TERILU,2039,3.380067683773361
RE1,TERILU,2040,3.464186754150609
RE1,TERILU,2041,3.552631046753651
RE1,TERILU,2042,3.642648705249988
RE1,TERILU,2043,3.734242656575426
RE1,TERILU,2044,3.827414285827807
RE1,TERILU,2045,3.922163309509297
RE1,TERILU,2046,4.021844057987171
RE1,TERILU,2047,4.123477400121716
RE1,TERILU,2048,4.227080747752355
RE1,TERILU,2049,4.332670508627588
RE1,TERILU,2050,4.440262001169752
RE1,TERILU,2051,4.587494020289812
RE1,TERILU,2052,4.73961672844724
RE1,TERILU,2053,4.891284463757553
RE1,TERILU,2054,5.047805566597796
RE1,TERMPW,2022,1.813989683786753
RE1,TERMPW,2023,1.875889303761807
RE1,TERMPW,2024,1.940547578728034
RE1,TERMPW,2025,2.009578513705126
RE1,TERMPW,2026,2.089921663151313
RE1,TERMPW,2027,2.165638917347907
RE1,TERMPW,2028,2.239018550906446
RE1,TERMPW,2029,2.316384846112258
RE1,TERMPW,2030,2.395316132905358
RE1,TERMPW,2031,2.460821765087336
RE1,TERMPW,2032,2.525270746002057
RE1,TERMPW,2033,2.590785666511209
RE1,TERMPW,2034,2.65488965386042
RE1,TERMPW,2035,2.717861693646534
RE1,TERMPW,2036,2.780295243495524
RE1,TERMPW,2037,2.843297700779488
RE1,TERMPW,2038,2.908112969360757
RE1,TERMPW,2039,2.975996560668157
RE1,TERMPW,2040,3.048040468895985
RE1,TERMPW,2041,3.125064789625543
RE1,TERMPW,2042,3.207607765137718
RE1,TERMPW,2043,3.295933731872864
RE1,TERMPW,2044,3.390111785384349
RE1,TERMPW,2045,3.490084114394097
RE1,TERMPW,2046,3.595724866384033
RE1,TERMPW,2047,3.706884412845482
RE1,TERMPW,2048,3.823419207120184
RE1,TERMPW,2049,3.945209796500075
RE1,TERMPW,2050,4.072170106403581
RE1,TERMPW,2051,4.205732803973617
RE1,TERMPW,2052,4.344099785951739
RE1,TERMPW,2053,4.4822816243817
RE1,TERMPW,2054,4.625093847443878
RE1,TEROTH,2022,8.899238318398869
RE1,TEROTH,2023,9.20164870747693
RE1,TEROTH,2024,9.512151033915561
RE1,TEROTH,2025,9.846698843513282
RE1,TEROTH,2026,10.23501710030052
RE1,TEROTH,2027,10.59841934531498
RE1,TEROTH,2028,10.94734797948315
RE1,TEROTH,2029,11.31174804578206
RE1,TEROTH,2030,11.67854882019189
RE1,TEROTH,2031,12.05329734644912
RE1,TEROTH,2032,12.44000513568111
RE1,TEROTH,2033,12.85139753233767
RE1,TEROTH,2034,13.27634648774849
RE1,TEROTH,2035,13.71543294997385
RE1,TEROTH,2036,14.16872401357464
RE1,TEROTH,2037,14.63705312576409
RE1,TEROTH,2038,15.12090612729315
RE1,TEROTH,2039,15.62080105015287
RE1,TEROTH,2040,16.13729371929699
RE1,TEROTH,2041,16.67095364719654
RE1,TEROTH,2042,17.22243740974809
RE1,TEROTH,2043,17.79234367371886
RE1,TEROTH,2044,18.38129139944241
RE1,TEROTH,2045,18.98992043145271
RE1,TEROTH,2046,19.61889215975477
RE1,TEROTH,2047,20.26889023878412
RE1,TEROTH,2048,20.94062134211342
RE1,TEROTH,2049,21.63481594180012
RE1,TEROTH,2050,22.35222911100922
RE1,TEROTH,2051,23.09347550409018
RE1,TEROTH,2052,23.85934638798954
RE1,TEROTH,2053,24.62284547240521
RE1,TEROTH,2054,25.41077652752218
RE1,TERREF_AUC,2022,1.409817359643335
